OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
-0.9132162338579334	-0.5420380555473153	-0.9018499789079885	-1.534913621113934	-0.6610907271910786	-0.6794575575715407	0.40064722052282803	-0.9700171337842857	-1.626379626754263	-1.2039006722965686	-2.879382638782058	-1.8416629728328997	-1.1587514286937521	-1.446934455954395	-0.6443071024337754	-0.5075827599241425	-1.1883645691462565	-0.512925319948276	-0.07369688813860564	-0.5428785420499038	-0.35752946268417823	-2.554697057863487	-1.0540927027897475	-1.3375210295767486	-1.4131151871478154	-0.43908943912011134
-0.7451641172142369	-0.3082871842179762	-0.8585672090707045	-1.6452093507689292	-1.0561911686737453	-1.5678957765313228	-0.7004036512159048	-0.41522987144272494	-0.3949798469375905	-0.07263446472662155	-0.9481407011647501	-0.09557370739849257	-3.3118644115426648	-2.189022282875856	-1.1009790904205832	-0.7891124507791898	-2.1726687293877394	-0.9827907099677768	-0.8999642788381562	-0.9601597354682089	-0.6132993977123865	-0.7157227819448722	-0.33387969740416884	0.15328652099086262	-0.22617242101930626	-0.11544115049474857	-0.7784322114615907
OG0007405.0	OG0001932.0	OG0005877.5	OG0004903.1	OG0000945.1	OG0000121.128	OG0002615.8	OG0001284.24	OG0000411.0	OG0000350.8	OG0006867.4	OG0002765.0	OG0006877.0	OG0001331.24	OG0000196.0	OG0007340.4	OG0000013.2	OG0005758.2	OG0001374.1	OG0000180.0	OG0004842.6	OG0002511.6	OG0004986.0	OG0000035.64	OG0001981.2	OG0000188.1	OG0000054.0
-2.004624026525448	-0.5515218785885228	-2.3075728019102923	-1.7700429914156375	-1.1571418167440228	-0.9810810178369486	-0.4878236908858586	-2.0391917746110204	-1.1165355818976774	-0.40144422667648927	-1.6139616401113863	0.2715451984856866	-2.8900377466011817	-0.23463499245019467	-0.21089678249861854	-1.9562355576898298	0.07464243793449277	-0.8185793597198583	-1.1949552386295972	-0.15826835651750287	-2.5403585500713883	-0.7993701020169257	-0.6413786861684825	0.0001442622910945383	-0.7804132554266838	-0.09449505685038438	-0.11450372678347603
OG0000598.0	OG0002044.0	OG0005390.0	OG0000121.128	OG0006875.0	OG0004621.4	OG0000279.0	OG0002857.4	OG0000350.8	OG0001271.1	OG0000758.2	OG0000000.3890	OG0001425.1	OG0000887.1	OG0000011.1	OG0008915.0	OG0011318.4	OG0003232.9	OG0007239.4	OG0012718.0	OG0000683.0	OG0005460.0	OG0003760.0	OG0000001.425	OG0000188.1	OG0000112.0	OG0000012.918
-0.1898448469216803	-1.5491978471201813	-1.2371834740188945	-0.9810810178369486	-1.7221342427651205	-3.282087830355571	-0.7006381023484414	-0.925768605814208	-0.40144422667648927	-1.4477213090095638	-0.730966853544763	0.7983408914462187	-1.2273541969073074	-0.7891124507791898	0.5140970048942337	-1.383077757881299	-3.316168825598677	-0.6053761098380708	-3.143054136717567	-1.0606981859003164	-0.10005101381032842	-1.7065117976244923	-0.97908893441831	0.661840791305371	-0.09449505685038438	-0.1919857109104024	-0.17576167339628612
OG0003726.9	OG0000154.251	OG0000032.252	OG0003522.2	OG0000121.14	OG0000198.0	OG0017868.0	OG0001219.24	OG0000000.3890	OG0000563.47	OG0004934.6	OG0000239.0	OG0000075.0	OG0009844.0	OG0007439.0	OG0000999.14	OG0012213.0	OG0000192.0	OG0000683.0	OG0000435.0	OG0000930.24	OG0004379.8	OG0008603.0	OG0000230.58	OG0002897.1	OG0000054.0
-1.9850734557618972	-1.7838866415536987	-0.3082871842179762	-0.5827280546564702	-1.4177330466494877	-0.3989691306511904	-2.0837526763099867	-1.2463954637200048	0.7983408914462187	-0.9348413248714532	-1.8385637341740129	-0.4494932990471394	-0.44929630375211244	-1.2656914099030931	-1.7036894392919077	-0.3015147923431765	-1.9810810178369487	-0.7107557148433575	-0.10005101381032842	0.490672809713238	-0.9205706849970848	-0.5689654696483859	-1.9833610578862109	-0.15136203809529378	-0.36123105558305013	-0.11450372678347603
OG0004354.0	OG0005153.1	OG0001164.24	OG0016447.0	OG0000334.9	OG0011345.0	OG0000874.1	OG0000059.133	OG0011282.2	OG0000320.0	OG0001273.24	OG0000015.1	OG0000795.40	OG0005141.0	OG0000026.45	OG0000558.24	OG0005514.0	OG0000923.0	OG0000483.0	OG0005890.2	OG0003842.0	OG0002882.0	OG0004749.2	OG0003775.0	OG0000609.44	OG0000054.0
-0.7413001844300975	-0.8841677013474352	-1.0487106217838669	-3.1165355818976774	-0.4353779475630195	-2.2297206567902736	-0.8669626212526502	-0.3735141370944932	-1.723086516754077	-0.24348904385984163	-1.4607667291339643	0.7040751643766956	-1.5721793160228665	-1.808942760073686	-0.1413028099616662	-0.803896602285193	-1.6624601578025762	0.7399344890375401	-0.9683225035492398	-1.9982698038611177	-1.5661859155419728	-0.23463499245019467	-0.9219367442231812	-0.8074270586130774	-1.1370130908049096	-0.11450372678347603
OG0000032.252	OG0000146.266	OG0012970.4	OG0000634.26	OG0001409.1	OG0004329.0	OG0006440.2	OG0001127.28	OG0007665.0	OG0003068.0	OG0000056.0	OG0004836.2	OG0000060.0	OG0000710.0	OG0000239.0	OG0002471.0	OG0002448.22	OG0005642.1	OG0004048.0	OG0000090.24	OG0002700.0	OG0000814.1	OG0001806.0	OG0000230.58	OG0000204.2	OG0001011.1
-0.3082871842179762	-1.0785636691937022	-2.060096436135226	-1.2747387311749092	-1.9590374522215022	-1.0609991549304867	-3.325539348439741	-0.9674759343078007	-0.7470999712999193	-0.5454029434654504	0.25229454120183664	-1.2522259282572952	-0.3237325917341102	-0.6517675807607293	-0.4494932990471394	-1.4131151871478154	-0.5395195299599892	-2.3951695629008976	-0.7811568487981264	0.15328652099086262	-0.7247545102153318	-0.6228207102633614	-0.6608626150804147	-0.15136203809529378	-0.7138285488929806	-0.835728602319259
OG0003819.2	OG0004563.0	OG0000018.289	OG0000279.0	OG0000007.585	OG0002776.0	OG0002286.10	OG0003945.0	OG0000209.146	OG0002709.2	OG0011177.0	OG0003061.8	OG0000175.4	OG0000486.2	OG0001501.1	OG0009924.0	OG0000700.36	OG0002150.0	OG0000310.18	OG0009881.4	OG0000192.0	OG0010511.8	OG0001040.1	OG0004724.0	OG0012342.2	OG0000012.918
-1.5623461216538077	-0.7809089417538033	-0.18885782633069192	-0.7006381023484414	-0.3949798469375905	-1.0162493516450748	0.4255667240752513	-0.5145731728297583	-0.4077462998850927	-1.6161713128375652	-1.3554976275810642	-1.2139055323709569	-0.9548366483967755	-0.6604064990346017	-1.6859415911417395	-1.9159357352115254	-1.1127866970487705	-0.4667356869282084	-0.14082554413356455	-1.6250440040319079	-0.7107557148433575	-2.1015981400078068	-0.3695945285176767	-1.4254624786979369	-2.1488006614067063	-0.17576167339628612
OG0005153.1	OG0000032.252	OG0002622.0	OG0004500.5	OG0004823.2	OG0000279.0	OG0000187.1	OG0000001.1420	OG0002060.0	OG0005936.0	OG0007655.2	OG0001753.20	OG0000936.24	OG0011354.0	OG0000409.24	OG0004169.4	OG0006976.0	OG0005473.2	OG0000269.0	OG0000169.16	OG0001218.24	OG0000285.1	OG0000435.0	OG0002058.0	OG0002922.0	OG0005516.0	OG0010670.0
-0.8841677013474352	-0.3082871842179762	-0.30329392074831124	-1.4671344968936753	-0.9905094970525475	-0.7006381023484414	-0.2067283455019175	-0.01727103870140411	-0.6891945689368271	-0.5240850278218214	-2.0475173255695247	-0.6670343374140395	-1.1319454411037966	-0.8323851592448888	0.10447085776291738	-1.2747387311749092	-1.445754980449902	-1.1571418167440228	-0.5409881355236181	-0.3176064889372687	-0.7582818254032986	-1.0528949484321255	0.490672809713238	-1.13764780046798	-0.46414610590410044	-1.3190455863542412	1.0834516698714833
OG0000119.0	OG0013464.1	OG0000121.128	OG0002146.0	OG0006284.0	OG0000709.10	OG0000009.921	OG0000142.14	OG0006104.0	OG0004245.1	OG0007230.0	OG0005956.0	OG0001042.5	OG0007715.0	OG0002713.0	OG0004119.0	OG0000409.24	OG0001360.24	OG0000343.0	OG0005473.2	OG0000285.1	OG0002862.0	OG0002682.12	OG0006887.0	OG0000006.561	OG0001266.28
-0.8567372069613801	-1.8257214289638781	-0.9810810178369486	-0.8491804017878668	-1.3462979086065388	-0.4967530458506262	-0.07263446472662155	-0.09557370739849257	-1.0445383960764985	-1.7235628895637176	-0.25342924858755345	-0.8285369439974191	-0.8280246233099011	-0.896468790122007	-1.8160371651574052	-0.9640946162578721	0.10447085776291738	-1.3433663454116158	-0.009698583431293964	-1.1571418167440228	-1.0528949484321255	-1.7612131404128835	-0.7744782657433966	-1.0603972796439562	-0.17266872938773947	-1.0235630398261213
OG0000334.9	OG0000636.1	OG0007328.9	OG0001583.18	OG0013636.0	OG0000320.0	OG0000043.242	OG0000200.0	OG0001263.26	OG0002033.0	OG0001920.0	OG0004733.0	OG0000276.72	OG0003835.22	OG0003698.0	OG0006083.0	OG0004479.1	OG0005494.2	OG0000483.0	OG0008046.22	OG0002682.12	OG0005593.0	OG0000007.976	OG0005436.1	OG0006146.0	OG0000779.1	OG0000054.0
-0.4353779475630195	-1.611314492504686	-2.16682653676166	-0.5711072382140845	-1.6707041518974848	-0.24348904385984163	-0.1305233660345985	-0.1934697107404345	-1.0667295284676728	-0.7437139294149082	-0.06612525828464447	-0.8520421186128988	-0.8999642788381562	-0.2937125877569264	-2.162944843726976	-0.9208437933823564	-1.6452093507689292	-0.7388904710906985	-0.9683225035492398	-1.6510877590058004	-0.7744782657433966	-1.2409294091930991	-0.24982229440694287	-0.5340777606960627	-1.7485535684414182	-1.3284348738289469	-0.11450372678347603
OG0000987.19	OG0007495.0	OG0002656.2	OG0005065.5	OG0004942.0	OG0000320.0	OG0000007.3	OG0001043.2	OG0000223.2	OG0000393.0	OG0002521.0	OG0003745.1	OG0000559.30	OG0000018.842	OG0010621.0	OG0005772.1	OG0001626.24	OG0006837.2	OG0006485.6	OG0001243.24	OG0000343.0	OG0000013.2	OG0006087.9	OG0000082.1	OG0013806.2	OG0000307.20	OG0005124.4
-0.02958805461052695	-0.05454211716674402	-1.1548913727698764	-1.5683235586073672	-1.9793733494100423	-0.24348904385984163	-0.23565384492254624	-1.0457292298551206	-0.3170671972827844	-0.2582525917244842	-0.4717287528967239	-1.4355730513622063	-1.033864894562046	-0.48559996096338387	-1.8241880062782692	-0.815529263359908	-0.6321816563938067	-1.1379652600447674	-1.8714426350262425	-1.2436598477481473	-0.009698583431293964	0.07464243793449277	-0.9091465695488865	-0.853866171106625	-1.9040080870753973	-0.13336891930599895	-2.3658714424749596
OG0000245.24	OG0010933.0	OG0002042.0	OG0006511.0	OG0000767.24	OG0000121.128	OG0002486.16	OG0006028.0	OG0000026.45	OG0000018.842	OG0012932.2	OG0000635.48	OG0000088.3	OG0010781.2	OG0000269.0	OG0001938.0	OG0001720.16	OG0002536.0	OG0000359.28	OG0005891.2	OG0000854.30	OG0006859.2	OG0002801.16	OG0000045.0	OG0002964.14	OG0003726.42	OG0004968.14
-0.6384562020321349	-1.7245161073327122	-0.19479010441767403	-2.519528054772523	-1.2636115992965395	-0.9810810178369486	-0.5691795034802285	-0.7039244250471122	-0.1413028099616662	-0.48559996096338387	-2.5563933485243853	-1.5563933485243853	-0.11434754870041268	-3.244685095954902	-0.5409881355236181	-0.9029286294560968	-0.6060347243397574	0.22169151351090388	-0.5942254220501242	-1.176902852650796	-0.526784565929603	-1.6808445421752973	-0.5848903677724204	-0.2716005413289375	-0.6326289343514706	-1.3573446321104978	-1.0991235338421013
OG0001732.10	OG0000011.866	OG0000829.5	OG0002209.38	OG0000100.1	OG0000010.475	OG0001246.24	OG0000429.0	OG0004732.0	OG0009786.0	OG0000223.2	OG0003846.1	OG0000350.8	OG0003068.0	OG0002408.0	OG0002713.0	OG0000710.0	OG0005582.1	OG0001731.4	OG0000831.11	OG0006379.10	OG0003313.1	OG0000261.0	OG0005851.2	OG0000347.80	OG0016193.0	OG0002279.0
-1.3551285102601587	0.3951725059957788	-0.668180151977398	-1.22364329916394	-0.00926292132896792	0.007339046008161679	-0.9711479941525065	-0.28086037780067485	-1.9495331296493383	-2.245368999755758	-0.3170671972827844	-3.0115879742752116	-0.40144422667648927	-0.5454029434654504	-1.3959286763311392	-1.8160371651574052	-0.6517675807607293	-0.9827907099677768	-0.6093323144403325	-1.427401324629968	-1.4695296746008095	-1.5215976219627267	-0.7946074870103151	-2.834441745538826	-1.2722973271627618	-3.0303245368567975	-0.9252205735033867
OG0000750.0	OG0002209.38	OG0001313.24	OG0008174.2	OG0001279.24	OG0000338.41	OG0000009.921	OG0000142.14	OG0000132.40	OG0002053.0	OG0005828.2	OG0001982.0	OG0010772.2	OG0001425.1	OG0000096.148	OG0000018.842	OG0006410.0	OG0003984.0	OG0001785.1	OG0000869.2	OG0000082.1	OG0001981.2	OG0007121.0	OG0000074.152	OG0000010.2	OG0011750.0
-0.6604064990346017	-1.22364329916394	-1.9290611786565626	-0.38063394525296435	-1.2159148572652432	0.7966808083669082	-0.07263446472662155	-0.09557370739849257	-0.12406270353362446	-1.0194628075549568	-1.7475843409673495	-0.8772610280454547	-1.781900825629855	-1.2273541969073074	-1.4196615258042915	-0.48559996096338387	-1.1022174553385833	-1.3781942652528345	-0.7801654761146294	-0.6755349936684583	-0.853866171106625	-0.7804132554266838	-1.4819685073978306	-0.5625591756364571	-0.3431833203506802	-2.1622989090661346
OG0003023.39	OG0001094.26	OG0002285.24	OG0000270.2	OG0000732.24	OG0000032.252	OG0004136.2	OG0000334.9	OG0000109.0	OG0000100.1	OG0003304.0	OG0007332.0	OG0001028.24	OG0011998.0	OG0000110.3	OG0005696.4	OG0003974.4	OG0000002.1788	OG0004560.0	OG0000310.18	OG0001635.0	OG0000246.0	OG0005494.2	OG0015301.0	OG0006745.0	OG0007751.0	OG0004749.2
-1.179514657013621	-1.0898813815372526	-0.9962538607671053	-1.5141610331209452	-0.6771488756244091	-0.3082871842179762	-0.6047177958677665	-0.4353779475630195	-0.30953820508128127	-0.00926292132896792	-0.5290727425248735	-1.7302486779516255	-0.9235777245413976	0.028710585954140094	-0.4639470997597903	-1.7833899312575583	-0.6106534638375021	0.2893623404769398	-1.4449691988177917	-0.14082554413356455	-0.5517333399360452	-0.5324074912870507	-0.7388904710906985	-3.005782352594006	-0.8499603072258468	-0.8246989660997565	-0.9219367442231812
OG0001261.1	OG0002879.0	OG0005112.6	OG0000497.40	OG0000405.0	OG0004455.4	OG0000320.0	OG0008181.8	OG0002101.0	OG0000001.1420	OG0000403.25	OG0000239.0	OG0011979.9	OG0005305.2	OG0000075.0	OG0004370.2	OG0000228.54	OG0005800.0	OG0005482.0	OG0001118.24	OG0002825.0	OG0006027.0	OG0003671.2	OG0004723.0	OG0000112.0	OG0000045.0
-1.1985929816342817	-0.8326420722614859	-1.626379626754263	-0.7060410209713055	-0.8079321155203496	-1.1405074546072205	-0.24348904385984163	-0.17853467619417474	-1.0664273617389761	-0.01727103870140411	-0.4597742994044606	-0.4494932990471394	-2.6259342817774627	-0.534286680404036	-0.44929630375211244	-1.030619235058392	-0.48964565918638664	-1.197930891195452	0.33124659930012	-1.3744489489206877	0.3494785145191088	-1.7437139294149082	-1.0736968881386058	-1.7336032269754467	-0.1919857109104024	-0.2716005413289375
OG0007208.0	OG0000000.2172	OG0000334.9	OG0001303.26	OG0020457.0	OG0000256.24	OG0000353.32	OG0003993.4	OG0001127.28	OG0001165.26	OG0011336.0	OG0005241.12	OG0000018.842	OG0000011.1	OG0003239.9	OG0000486.2	OG0000012.918	OG0003607.0	OG0002700.0	OG0010546.2	OG0000099.0	OG0001699.1	OG0004749.2	OG0001467.10	OG0002677.13	OG0000225.48
-1.8677522017015604	-2.879382638782058	-0.4353779475630195	-0.6794575575715407	-2.4104282460262545	-0.250165425587271	-0.8264887519360783	-1.306858773169714	-0.9674759343078007	-1.35144252194724	-2.656535323845471	-1.454426943964968	-0.48559996096338387	0.5140970048942337	-0.7720125412654069	-0.6604064990346017	-0.17576167339628612	-0.8127389951583031	-0.7247545102153318	-1.2852489406569143	0.19421315631120725	-1.9083340124781873	-0.9219367442231812	0.8287128122300234	-0.9581963123429151	-0.3057883922321096
OG0005153.1	OG0002487.0	OG0005282.0	OG0000010.475	OG0011312.2	OG0000364.1	OG0002284.0	OG0000018.289	OG0006882.0	OG0000002.763	OG0000350.8	OG0000865.1	OG0000196.0	OG0001592.24	OG0000075.0	OG0002026.0	OG0001029.24	OG0000486.2	OG0003729.6	OG0004461.4	OG0013998.0	OG0007436.0	OG0005653.0	OG0000124.174	OG0003875.2	OG0006168.0	OG0001754.102
-0.8841677013474352	-1.322649622804822	-2.15200309344505	0.007339046008161679	-2.7466157641999254	-0.7065117976244923	-0.7776900207356844	-0.18885782633069192	-0.3755715232537282	-0.7257085158978973	-0.40144422667648927	-0.023563039826121193	-0.21089678249861854	-1.1635910677202619	-0.44929630375211244	-1.1184136837566039	-0.640029111663249	-0.6604064990346017	-0.8033929559051822	-1.626379626754263	-2.2848973639423953	-1.4449691988177917	-1.3029379195026087	-1.8468432119385798	-1.8401125212694995	-1.5872726614083572	-1.8959317735362833
OG0000032.252	OG0001151.26	OG0003635.0	OG0001987.0	OG0000018.289	OG0005684.2	OG0000132.40	OG0001075.1	OG0000350.8	OG0002968.0	OG0006236.0	OG0006550.0	OG0007777.2	OG0002448.22	OG0004504.4	OG0006383.0	OG0010664.0	OG0007223.2	OG0000000.3	OG0000261.0	OG0001926.0	OG0003607.0	OG0000483.0	OG0002825.0	OG0000584.0	OG0004824.0	OG0000074.152
-0.3082871842179762	-1.352178966598703	-0.5627722610870904	-1.0472191556726504	-0.18885782633069192	-0.5922665690120673	-0.12406270353362446	-1.2958362805460346	-0.40144422667648927	-1.0250302371872846	-0.6427295243204406	-2.888968687611256	-1.2997378552532965	-0.5395195299599892	-2.6366606883705206	-0.7076894117955741	-2.1694201465224596	-1.2722973271627618	0.5371469436175693	-0.7946074870103151	-1.405069330187608	-0.8127389951583031	-0.9683225035492398	0.3494785145191088	1.6572284011610958	-0.37819426525283456	-0.5625591756364571
OG0000119.0	OG0000032.252	OG0000377.148	OG0000018.289	OG0007620.20	OG0001608.24	OG0000187.1	OG0002776.0	OG0006003.0	OG0001181.24	OG0001763.8	OG0000563.47	OG0005772.1	OG0000044.1	OG0003204.0	OG0003512.4	OG0000658.0	OG0007147.6	OG0000169.16	OG0000442.2	OG0005890.2	OG0007396.3	OG0004446.2	OG0004243.8	OG0000779.1	OG0001914.4	OG0000933.24
-0.8567372069613801	-0.3082871842179762	-1.0424567992428948	-0.18885782633069192	-2.9601597354682094	-0.3122226226036953	-0.2067283455019175	-1.0162493516450748	-0.8562147752913984	-0.8627588082884077	-0.8064174749183514	-0.9348413248714532	-0.815529263359908	-0.6009930135276029	-1.121549296903336	-1.1694201465224594	-0.9235777245413976	-1.2085609741275583	-0.3176064889372687	-0.22617242101930626	-1.9982698038611177	-2.719756304133983	-0.7838866415536987	-0.7069827279504917	-1.3284348738289469	-0.9587570177681186	-0.3923264396509436
OG0004966.0	OG0005431.0	OG0001018.1	OG0000059.133	OG0001409.1	OG0003635.0	OG0010101.0	OG0013993.0	OG0002110.0	OG0010687.0	OG0000007.585	OG0000002.763	OG0000350.8	OG0006269.0	OG0004868.2	OG0004564.10	OG0000026.45	OG0003192.0	OG0001415.1	OG0000090.24	OG0000307.20	OG0002558.0	OG0000007.976	OG0004653.4	OG0002031.0	OG0001283.1	OG0016193.0
-1.165531478289697	-1.2604974943896143	-0.8823049573302454	-0.3735141370944932	-1.9590374522215022	-0.5627722610870904	-1.286304185156641	-2.043943347587597	-0.8929817501178796	-1.3353351275814656	-0.3949798469375905	-0.7257085158978973	-0.40144422667648927	-1.2098952586535459	-0.5574545438946958	-0.70509992828243	-0.1413028099616662	-0.5127194706162739	-0.7062763900950659	0.15328652099086262	-0.13336891930599895	-0.6005554354105423	-0.24982229440694287	-1.573896299314951	-0.9409216577987469	-1.1561769108731044	-3.0303245368567975
OG0002909.2	OG0012767.2	OG0006014.0	OG0000018.289	OG0000043.242	OG0000183.0	OG0014742.1	OG0000187.1	OG0004848.14	OG0004307.0	OG0007538.2	OG0002121.0	OG0005241.12	OG0006577.0	OG0003521.2	OG0000261.0	OG0003338.0	OG0000698.19	OG0000307.20	OG0001089.2	OG0001207.24	OG0004591.4	OG0001274.24	OG0005097.2	OG0000837.0	OG0000012.918	OG0003816.26
-0.9285118944158176	-1.8672257667236745	-1.361045750202166	-0.18885782633069192	-0.1305233660345985	-0.002310160687201116	-3.040971781056306	-0.2067283455019175	-2.7670936989931696	-0.9126729482025246	-1.5153978056277968	-1.115597447016313	-1.454426943964968	-1.2129019183889953	-1.4250750219906556	-0.7946074870103151	-0.25068027542591964	-1.3947901559188582	-0.13336891930599895	-0.6252665219687858	-1.597714408130004	-1.1723435417292256	-1.896468790122007	-1.045431429247006	0.21921499579542392	-0.17576167339628612	-1.8630211880364962
OG0000615.1	OG0000598.0	OG0003695.0	OG0000145.16	OG0007101.0	OG0000187.1	OG0002729.16	OG0000807.26	OG0000276.72	OG0007525.0	OG0007385.6	OG0001343.24	OG0000176.0	OG0000090.24	OG0006816.6	OG0000039.0	OG0000864.26	OG0004981.2	OG0000010.64	OG0000307.20	OG0011412.1	OG0003077.15	OG0004159.23	OG0000007.976	OG0005097.2	OG0001593.20	OG0010620.1
-1.113098732313508	-0.1898448469216803	-1.7393720918733013	-1.130049652341001	-1.2677742231246545	-0.2067283455019175	-1.4134994447185751	-1.7695510237924936	-0.8999642788381562	-0.6344194341666346	-1.5721793160228665	-1.6766875822420972	-0.33387969740416884	0.15328652099086262	-1.5942254220501242	-0.03637791489059239	-0.8836352433082154	-0.8804446153047175	-0.09403302480772001	-0.13336891930599895	-2.016249351645075	-1.479150349591925	-3.043348544428939	-0.24982229440694287	-1.045431429247006	-1.2567004721117434	-0.8711787193498661
OG0001203.24	OG0006291.0	OG0004976.2	OG0007388.12	OG0006273.0	OG0012096.4	OG0000130.38	OG0001277.24	OG0003622.40	OG0014536.2	OG0000625.28	OG0000009.921	OG0002776.0	OG0002082.0	OG0000958.3	OG0006151.2	OG0001368.24	OG0000056.0	OG0000018.842	OG0000047.282	OG0004183.0	OG0000075.0	OG0005098.0	OG0006175.0	OG0000246.0	OG0000483.0	OG0010714.0
-1.4375255419036752	-1.5332423842738285	-1.71928118638199	-0.48217001519072605	-1.0948031604374366	-3.117787378107137	-0.1440103026915193	-1.8099541131055612	-3.012751907408848	-2.7360041179287613	-1.5653317443856478	-0.07263446472662155	-1.0162493516450748	-0.1832774289986982	-0.7288133984027473	-1.087426774325152	-0.9928044985957962	0.25229454120183664	-0.48559996096338387	-0.4221724087637519	-0.7326439882161124	-0.44929630375211244	-1.231413364999112	-1.2348047512361633	-0.5324074912870507	-0.9683225035492398	-0.8956633401852645
OG0000119.0	OG0000032.252	OG0000735.1	OG0001120.26	OG0000018.289	OG0003568.0	OG0002803.15	OG0010507.3	OG0000350.8	OG0002420.1	OG0002729.16	OG0000160.4	OG0001368.24	OG0011473.0	OG0006877.0	OG0000704.0	OG0018990.0	OG0007202.0	OG0000483.0	OG0000435.0	OG0002558.0	OG0000263.57	OG0006403.0	OG0004591.4	OG0001764.0	OG0018156.2
-0.8567372069613801	-0.3082871842179762	-1.0436459153546316	-1.3057883922321096	-0.18885782633069192	-1.0715728231243147	-0.5961869383834103	-2.2584251525812045	-0.40144422667648927	-2.346664773208869	-1.4134994447185751	-0.030913993470059714	-0.9928044985957962	-1.5631985264294999	-2.8900377466011817	-1.0273808609918476	-1.5121020987899114	-0.9498117766885221	-0.9683225035492398	0.490672809713238	-0.6005554354105423	0.818932344010497	-1.8536054509394948	-1.1723435417292256	-1.4035418604410144	0.9870297505489815
OG0000245.24	OG0009900.2	OG0005912.2	OG0003203.2	OG0000339.0	OG0002622.0	OG0000121.128	OG0000092.1	OG0001432.24	OG0000427.25	OG0003809.0	OG0000009.921	OG0000127.0	OG0001361.1	OG0008689.8	OG0016018.0	OG0000239.0	OG0000044.1	OG0004975.0	OG0000908.24	OG0007132.4	OG0007486.2	OG0005017.1	OG0006416.0	OG0005160.1	OG0004134.8	OG0000054.0
-0.6384562020321349	-1.5121020987899114	-0.6730025354342413	-0.4246876693125632	-0.2820878303555713	-0.30329392074831124	-0.9810810178369486	0.8123750005659496	-1.8714426350262425	-0.3306103379871632	-0.8528235730190535	-0.07263446472662155	-0.41676977290008077	-1.0457292298551206	-1.9595984847157935	-2.415037499278844	-0.4494932990471394	-0.6009930135276029	-1.1497606448340905	-0.8839014477634204	-0.562133099129849	-2.168771306825942	-1.5942254220501242	-2.24947924481767	-0.9988463053836297	-0.8468432119385798	-0.11450372678347603
OG0003614.8	OG0000732.24	OG0005507.10	OG0002209.38	OG0003522.2	OG0009271.0	OG0000121.128	OG0000524.1	OG0000018.289	OG0001093.24	OG0002676.20	OG0004505.0	OG0003699.6	OG0000350.8	OG0005636.2	OG0012908.0	OG0000026.45	OG0012670.4	OG0000018.842	OG0000409.24	OG0006383.0	OG0011146.2	OG0000176.0	OG0002939.24	OG0000737.40	OG0000204.2	OG0002047.0
-1.5294891648227245	-0.6771488756244091	-1.0661252582846446	-1.22364329916394	-0.5827280546564702	-1.1850804906944814	-0.9810810178369486	-0.6492764655589778	-0.18885782633069192	-1.0303245368567977	-0.831614694585248	-3.3118644115426648	-1.5929192245494994	-0.40144422667648927	-0.4459514927489034	-2.492484413520771	-0.1413028099616662	-2.5924840880536992	-0.48559996096338387	0.10447085776291738	-0.7076894117955741	-1.5972778231543954	-0.33387969740416884	-1.3415371388258908	-1.5253303408390566	-0.7138285488929806	-0.7804132554266838
OG0000032.252	OG0004976.2	OG0010700.2	OG0009866.0	OG0004204.4	OG0000495.1	OG0001221.1	OG0000575.28	OG0005418.0	OG0001737.0	OG0000015.1	OG0001551.34	OG0010624.0	OG0000139.0	OG0000392.72	OG0009049.12	OG0000941.24	OG0001362.22	OG0000276.1	OG0000002.1788	OG0002751.22	OG0000261.0	OG0003593.0	OG0000435.0	OG0002558.0	OG0000147.0	OG0005902.0
-0.3082871842179762	-1.71928118638199	-2.4227524644068494	-1.1386003888425615	-1.1306813051710953	-1.7150121530621574	-0.8598757760909296	-0.6810758359699232	-0.09249398578733699	-1.0546919530749526	0.7040751643766956	-1.3654996617640014	-2.4058336719490043	-0.6077925010310296	-1.4779442508390357	-3.0197552951466102	-0.5399389790226586	-0.889503118082598	-1.7646405526090545	0.2893623404769398	-0.0609991549304867	-0.7946074870103151	-1.4579896444633909	0.490672809713238	-0.6005554354105423	-1.5803532474685666	-1.3770696490798233
OG0014757.0	OG0002110.0	OG0005681.2	OG0000092.1	OG0000018.289	OG0003825.26	OG0000005.318	OG0004382.22	OG0000187.1	OG0005047.0	OG0001753.20	OG0004068.8	OG0000710.0	OG0003535.14	OG0000318.0	OG0002115.0	OG0013994.0	OG0006383.0	OG0001731.4	OG0005763.2	OG0001014.26	OG0000759.38	OG0000231.0	OG0000269.0	OG0004699.1	OG0005746.7	OG0000006.561
